gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4324791,268.2999542204923,-2.797940643,0.554293098,-5.04776382,4.470112635358334e-7,5.656974092562135e-5
4324794,114.0885644371249,3.811025382335337,0.929207979,4.101369627119465,4.1071188765654875e-5,0.002440471
4325050,325.77859821128015,4.098894571549455,0.773829376,5.296897094234642,1.1778702916146971e-7,1.7957872459130915e-5
4325089,83.5191777,2.095037734237377,0.6272659928507966,3.339951086326003,8.379314688952268e-4,0.025449834679132356
4324836,84.46650457952677,2.0303327065900536,0.34098216284155475,5.954366321306651,2.6108142728338635e-9,6.798091006590106e-7
4324842,667.7584782536345,2.092873713571422,0.5483916197238791,3.816385295284428,1.3542098546370538e-4,0.006497404
4324843,152.6376592,0.8660937408703008,0.27761197,3.119799695139439,0.001809741,0.043608735054714264
4324903,287.72567940905355,2.448849290667916,0.7247266686847231,3.3789970708711916,7.27507832753321e-4,0.022995106498908482
4325031,349.2520049,-1.817598909,0.37368862763806404,-4.863939585,1.150720503532742e-6,1.2288846520215559e-4
4325038,1111.517009565931,1.1492216341544959,0.23033955515840848,4.989250037,6.061415008613267e-7,7.203447764595069e-5
4325023,292.1812521179318,-2.736483557,0.6709524248566274,-4.0785061,4.532601339517544e-5,0.002652487
4324985,2446.9695955830816,2.969574144281761,0.49779168821632164,5.965495637,2.43892565547839e-9,6.496513004604162e-7
4324333,778.9366023215365,1.7850460569583568,0.3007591160365969,5.935135335153563,2.936032108388925e-9,7.559956453311661e-7
4324368,18.40168502994078,3.135207199459303,1.0120092214115166,3.0980026,0.001948297,0.045698217724882195
4327753,1630.8667045256848,3.382846609,0.9809505535618097,3.4485393747055535,5.636272873320967e-4,0.019225034742948968
4327248,1837.4212733152785,3.1001046930688214,0.7613028798253004,4.072104250781524,4.6590316765271083e-5,0.002712774
4327259,413.12394210308406,1.7345543886400432,0.290556328,5.969769794785747,2.3758857627036025e-9,6.402183333127126e-7
4327243,385.95293902255025,-1.525942459,0.2947914687280397,-5.176345385,2.2627440348819047e-7,3.1779897129911065e-5
4326959,10.116053384498205,3.009115941236111,0.9792159105400631,3.0729851392799623,0.00211929,0.048811178863204796
4326937,44.75135365787395,-2.20209536,0.6831503427380217,-3.223441784,0.0012666,0.034411662
4326946,439.99810786367965,2.0922594796536544,0.47587678701392294,4.3966411826522656,1.0993886155570093e-5,8.192035941131233e-4
107276721,77.91044695819821,1.3265893163537728,0.4121573033661991,3.2186480878032793,0.001287964,0.034787049
4326830,874.5482047508518,-1.994123317,0.3674921966127382,-5.426301117,5.753386632515214e-8,9.32370502251102e-6
4326054,42.04408903692273,2.581026191911662,0.8212557446545589,3.1427800763784095,0.001673515,0.041345461031013137
4325832,308.35072550702864,2.660416668921695,0.45205878307566116,5.885112221,3.9778399355975385e-9,9.806644964631635e-7
4325762,238.04155558421365,-2.539057017,0.6062916401512163,-4.187847644,2.8161245469272164e-5,0.001796819
4325753,364.3048423059598,2.5079053525493555,0.7800028512342524,3.215251519377043,0.001303303,0.035119462
4325408,453.56462973984964,-2.227632902,0.4239581379905882,-5.254369954,1.485320519203037e-7,2.187852166925556e-5
4325250,51.76228278522145,-2.299021454,0.7497876224872647,-3.066230203,0.002167763,0.04954216
107278089,29.614175028882297,-2.550541649,0.6818411720341826,-3.740668287,1.835316121703678e-4,0.008194916
4326391,304.8583782172327,1.341375719600085,0.33564297193758175,3.9964361888963835,6.430320431373001e-5,0.003457453
4326393,161.3365394510424,-3.162015354,0.5650749424996582,-5.595745124,2.1967622792416e-8,4.040299131678161e-6
4326402,55.259752488903956,2.429094753,0.4896947076955892,4.960426801820692,7.033846295340241e-7,8.073796559893516e-5
4324303,484.7968801760538,2.6811822213249967,0.44054365663747913,6.086076103761327,1.157114565609793e-9,3.192258683743017e-7
4324307,200.92664395496604,2.1217993758916927,0.3646262349590627,5.819107821821738,5.916256277459308e-9,1.3574586433053663e-6
4327998,89.35388729002322,-2.358464549,0.7451262460413748,-3.165187861,0.001549829,0.039252159
4328051,56.294710721670356,6.047424994,1.341296960369726,4.508639900576639,6.5244539921534755e-6,5.178003315553584e-4
4328052,167.44147481178598,4.468980352302667,0.5742381107895635,7.782451683950281,7.113237397054035e-15,6.105265312567786e-12
4328081,313.5170072108732,2.6975712076792435,0.8335874576494895,3.236098603601507,0.001211755,0.033469862
4328105,145.69426556737724,1.7360759320252632,0.5077177834137392,3.4193719202672384,6.276587297606603e-4,0.020602497738631077
4328109,269.40573973863224,3.2796446452277133,1.0179745850483988,3.2217352902496925,0.001274168,0.034575606621272466
4328155,437.2260026988561,-1.898075895,0.39892068308057416,-4.758028288,1.9549310771590907e-6,1.969720555742816e-4
4328171,49.07624460366996,-1.963071454,0.43386704028596584,-4.524592263,6.051205124104852e-6,4.966225105403955e-4
4328205,1131.2671863310393,-0.905020779,0.2342203055467435,-3.863972328,1.1155786490574802e-4,0.005524021
4328218,337.93692908271817,-2.837225881,0.3980043187447197,-7.128630889,1.0137217323477553e-12,5.593330339387354e-10
4328230,140.2182589810056,3.0151724197216296,0.6870807415883873,4.388381506300381,1.141973252920591e-5,8.401297829581517e-4
4328260,249.10609744021872,1.8241092992254737,0.5775638361366178,3.158281708610988,0.001587021,0.039866217
4328377,264.5333625707222,1.333481749541512,0.3596079331243323,3.708154428,2.0877532745988328e-4,0.009026417
4328424,199.60901577134857,1.1124621280259834,0.34897286042163916,3.1878184643982754,0.001433505,0.037494408
4328425,217.5993814001863,1.7465071918543138,0.42597539929838396,4.1000189089110615,4.131163827446922e-5,0.00244695
9267856,107.61724533313554,2.7756343480910624,0.750195038,3.6998836378792133,2.1569834490477426e-4,0.009273828
4328456,43.754529667684324,-1.116886825,0.36349115283930594,-3.072665774,0.00212156,0.048811178863204796
4328476,107.28716995732421,3.2024098863865946,0.7483561036755599,4.279259393566672,1.8751622437147702e-5,0.001259566
9271399,360.5639167,2.5606548705272223,0.5314502891114512,4.818239679215272,1.448303289530522e-6,1.5186868973565755e-4
4328495,15.903441267242469,-2.564524949,0.7703430635594577,-3.329068659,8.713692076812242e-4,0.026258921
4328502,76.46367653610952,4.1134722254298834,0.943585117,4.359407700069433,1.3041494506902086e-5,9.332732752783023e-4
4328551,126.82824507983108,-2.055255287,0.4519699919966738,-4.547326866,5.433158256601779e-6,4.595182826222249e-4
4328579,88.32974130437262,4.263801177773512,0.5594438400736311,7.621499911791562,2.5074481100732014e-14,1.9369200834278792e-11
4328581,1408.6783668763903,3.186582566265416,0.8064897180431232,3.951175687642218,7.776820617699565e-5,0.00405901
4328590,30.864253759055465,-3.889633058,0.971048634,-4.005600669,6.186008078375114e-5,0.00336513
107276465,21.800882402188797,3.2450534437918264,1.0017981967323175,3.2392286733761324,0.001198534,0.033223488122392786
4328645,387.40693867032525,1.6590405439832994,0.5109021585415474,3.247276442752362,0.001165152,0.032570836
4328673,1589.8066253101708,4.000064031984716,1.1033583931184983,3.6253533366244293,2.885666308546843e-4,0.011609797054559815
4328727,3032.6234954292795,-1.97001882,0.4724596998496405,-4.169707639,3.0499063515783254e-5,0.001905082
